basename,anger,disgust,fear,joy,neutral,sadness,surprise
train/0002/dia619_utt5,0,0,0,0,1,0,0
train/0049/dia619_utt6,0,0,0,0,1,0,0
train/0002/dia619_utt7,0,0,0,0,0,1,0
train/0049/dia619_utt8,0,1,0,0,0,0,0
train/0239/dia61_utt0,0,0,0,0,1,0,0
train/0070/dia61_utt1,0,0,0,1,0,0,0
train/0070/dia61_utt2,0,0,0,1,0,0,0
train/0070/dia61_utt3,0,0,0,0,1,0,0
train/0070/dia61_utt4,0,0,0,0,1,0,0
train/0003/dia61_utt5,0,0,0,0,0,1,0
train/0070/dia61_utt6,0,0,0,1,0,0,0
train/0003/dia61_utt7,0,0,0,0,0,1,0
train/0070/dia61_utt8,0,0,0,1,0,0,0
train/0000/dia620_utt0,0,0,0,0,1,0,0
train/0006/dia621_utt0,0,0,0,0,1,0,0
train/0002/dia621_utt1,0,0,0,0,1,0,0
train/0006/dia621_utt2,0,0,0,0,1,0,0
train/0002/dia621_utt3,1,0,0,0,0,0,0
train/0002/dia621_utt4,1,0,0,0,0,0,0
train/0002/dia621_utt5,0,0,0,0,1,0,0
train/0002/dia621_utt6,0,0,0,0,1,0,0
train/0006/dia621_utt7,0,0,0,0,0,0,1
train/0002/dia622_utt0,0,0,0,0,1,0,0
train/0000/dia622_utt1,0,0,0,0,1,0,0
train/0002/dia622_utt10,0,0,0,0,0,0,1
train/0000/dia622_utt11,0,0,0,0,1,0,0
train/0000/dia622_utt12,0,0,0,0,1,0,0
train/0002/dia622_utt13,0,0,0,1,0,0,0
train/0000/dia622_utt14,0,0,0,0,1,0,0
train/0002/dia622_utt2,0,0,0,0,0,0,1
train/0000/dia622_utt3,0,0,0,0,1,0,0
train/0002/dia622_utt4,0,0,0,0,0,1,0
train/0002/dia622_utt5,0,0,0,0,1,0,0
train/0002/dia622_utt6,0,0,0,0,1,0,0
train/0000/dia622_utt7,0,0,0,0,1,0,0
train/0002/dia622_utt8,0,0,0,0,1,0,0
train/0000/dia622_utt9,0,0,0,0,1,0,0
train/0004/dia623_utt0,0,1,0,0,0,0,0
train/0004/dia623_utt1,0,0,1,0,0,0,0
train/0006/dia623_utt10,0,0,0,1,0,0,0
train/0006/dia623_utt11,0,0,0,0,0,0,1
train/0004/dia623_utt12,0,0,0,1,0,0,0
train/0006/dia623_utt13,0,0,0,1,0,0,0
train/0004/dia623_utt14,0,0,0,0,1,0,0
train/0006/dia623_utt15,0,0,0,0,0,0,1
train/0003/dia623_utt16,0,0,0,0,0,0,1
train/0006/dia623_utt17,0,0,0,1,0,0,0
train/0003/dia623_utt18,0,0,0,1,0,0,0
train/0004/dia623_utt2,1,0,0,0,0,0,0
train/0004/dia623_utt3,1,0,0,0,0,0,0
train/0006/dia623_utt4,0,0,0,1,0,0,0
train/0003/dia623_utt5,0,0,0,1,0,0,0
train/0004/dia623_utt6,0,0,0,0,1,0,0
train/0006/dia623_utt7,0,0,0,1,0,0,0
train/0006/dia623_utt8,0,0,0,1,0,0,0
train/0006/dia623_utt9,0,0,0,1,0,0,0
train/0006/dia624_utt0,0,0,0,0,0,0,1
train/0006/dia625_utt0,0,0,0,0,1,0,0
train/0004/dia625_utt1,0,0,0,0,1,0,0
train/0006/dia625_utt10,0,0,0,0,1,0,0
train/0004/dia625_utt11,1,0,0,0,0,0,0
train/0004/dia625_utt12,0,0,0,0,1,0,0
train/0004/dia625_utt13,1,0,0,0,0,0,0
train/0006/dia625_utt14,0,0,0,0,1,0,0
train/0004/dia625_utt15,0,0,0,0,1,0,0
train/0006/dia625_utt16,0,0,0,0,1,0,0
train/0004/dia625_utt17,0,0,0,0,1,0,0
train/0006/dia625_utt18,0,0,0,0,1,0,0
train/0004/dia625_utt19,0,0,0,0,1,0,0
train/0006/dia625_utt2,0,0,0,0,1,0,0
train/0004/dia625_utt3,0,0,0,0,1,0,0
train/0006/dia625_utt4,0,0,0,1,0,0,0
train/0004/dia625_utt5,0,0,0,0,1,0,0
train/0006/dia625_utt6,0,0,0,0,1,0,0
train/0004/dia625_utt7,0,0,0,0,1,0,0
train/0006/dia625_utt8,0,0,0,0,1,0,0
train/0004/dia625_utt9,0,0,0,0,1,0,0
train/0001/dia626_utt0,0,0,0,0,1,0,0
train/0004/dia626_utt1,0,0,0,0,1,0,0
train/0004/dia626_utt10,0,0,0,0,1,0,0
train/0001/dia626_utt11,0,0,0,0,1,0,0
train/0004/dia626_utt12,0,0,0,0,0,0,1
train/0001/dia626_utt13,0,0,0,0,1,0,0
train/0003/dia626_utt2,0,0,0,0,1,0,0
train/0001/dia626_utt3,0,0,0,1,0,0,0
train/0003/dia626_utt4,1,0,0,0,0,0,0
train/0001/dia626_utt5,0,0,0,0,1,0,0
train/0004/dia626_utt6,0,0,0,0,1,0,0
train/0001/dia626_utt7,0,0,0,0,0,0,1
train/0004/dia626_utt8,0,0,0,0,0,0,1
train/0001/dia626_utt9,0,0,0,0,1,0,0
train/0000/dia627_utt0,0,0,0,0,1,0,0
train/0004/dia628_utt0,0,0,0,0,0,0,1
train/0004/dia628_utt1,0,0,0,0,1,0,0
train/0004/dia628_utt10,0,0,0,0,1,0,0
train/0004/dia628_utt11,0,0,0,0,1,0,0
train/0003/dia628_utt12,0,0,0,0,1,0,0
train/0004/dia628_utt13,0,0,0,1,0,0,0
train/0004/dia628_utt2,0,0,0,0,0,0,1
train/0004/dia628_utt3,0,0,0,0,1,0,0
train/0068/dia628_utt4,0,1,0,0,0,0,0
train/0004/dia628_utt5,0,0,0,0,1,0,0
train/0001/dia628_utt6,0,0,0,0,1,0,0
train/0004/dia628_utt7,0,0,0,0,0,0,1
train/0003/dia628_utt8,0,0,0,0,0,0,1
train/0004/dia628_utt9,0,0,0,0,1,0,0
train/0021/dia629_utt0,0,0,0,0,1,0,0
train/0006/dia629_utt1,0,0,0,1,0,0,0
train/0001/dia629_utt10,0,0,0,0,1,0,0
train/0001/dia629_utt11,0,0,0,0,1,0,0
train/0001/dia629_utt12,0,0,0,0,1,0,0
train/0001/dia629_utt13,0,0,0,0,1,0,0
train/0001/dia629_utt14,0,0,0,0,1,0,0
train/0001/dia629_utt15,0,0,0,0,1,0,0
train/0002/dia629_utt16,0,0,0,0,0,0,1
train/0001/dia629_utt17,0,0,0,0,1,0,0
train/0006/dia629_utt2,0,0,0,1,0,0,0
train/0006/dia629_utt3,0,0,0,1,0,0,0
train/0006/dia629_utt4,0,0,0,1,0,0,0
train/0015/dia629_utt5,0,0,0,1,0,0,0
train/0002/dia629_utt6,0,0,0,1,0,0,0
train/0015/dia629_utt7,0,0,0,0,1,0,0
train/0006/dia629_utt8,0,0,0,1,0,0,0
train/0001/dia629_utt9,0,0,0,0,1,0,0
train/0003/dia62_utt0,0,0,0,0,1,0,0
train/0011/dia62_utt1,0,0,0,1,0,0,0
train/0149/dia62_utt10,0,0,0,0,0,0,1
train/0003/dia62_utt11,0,0,0,0,1,0,0
train/0003/dia62_utt2,0,0,0,0,1,0,0
train/0011/dia62_utt3,0,0,0,1,0,0,0
train/0003/dia62_utt5,0,0,0,1,0,0,0
train/0149/dia62_utt6,0,0,0,0,1,0,0
train/0003/dia62_utt7,0,0,0,0,1,0,0
train/0149/dia62_utt8,0,0,0,0,1,0,0
train/0003/dia62_utt9,0,0,0,0,0,0,1
train/0001/dia630_utt0,0,0,0,1,0,0,0
train/0000/dia630_utt1,0,0,0,1,0,0,0
train/0004/dia630_utt10,0,0,0,0,1,0,0
train/0004/dia630_utt11,0,0,0,0,1,0,0
train/0004/dia630_utt12,0,0,0,0,1,0,0
train/0004/dia630_utt13,0,0,0,0,1,0,0
train/0004/dia630_utt14,0,0,0,0,1,0,0
train/0001/dia630_utt2,0,1,0,0,0,0,0
train/0000/dia630_utt3,0,0,0,0,0,0,1
train/0001/dia630_utt4,0,0,0,0,1,0,0
train/0000/dia630_utt5,0,0,0,1,0,0,0
train/0001/dia630_utt6,0,0,0,1,0,0,0
train/0000/dia630_utt7,0,0,0,0,1,0,0
train/0001/dia630_utt8,0,0,0,0,1,0,0
train/0000/dia630_utt9,0,0,0,0,0,0,1
train/0002/dia631_utt0,0,0,0,0,0,0,1
train/0001/dia632_utt0,0,0,0,0,0,0,1
train/0002/dia632_utt1,0,0,1,0,0,0,0
train/0001/dia632_utt10,0,0,0,0,0,1,0
train/0002/dia632_utt11,0,0,0,0,0,1,0
train/0001/dia632_utt12,0,0,0,0,1,0,0
train/0002/dia632_utt13,0,0,0,0,1,0,0
train/0001/dia632_utt14,0,0,0,0,1,0,0
train/0002/dia632_utt15,0,0,0,0,1,0,0
train/0001/dia632_utt16,0,0,0,0,0,1,0
train/0002/dia632_utt17,0,0,0,0,0,1,0
train/0001/dia632_utt2,0,0,0,0,0,0,1
train/0001/dia632_utt3,1,0,0,0,0,0,0
train/0001/dia632_utt4,1,0,0,0,0,0,0
train/0001/dia632_utt5,1,0,0,0,0,0,0
train/0001/dia632_utt6,0,1,0,0,0,0,0
train/0001/dia632_utt7,0,1,0,0,0,0,0
train/0001/dia632_utt8,0,0,0,0,0,0,1
train/0002/dia632_utt9,0,0,0,0,1,0,0
train/0000/dia633_utt0,0,0,0,0,1,0,0
train/0036/dia633_utt1,0,0,0,1,0,0,0
train/0000/dia633_utt2,0,0,0,0,0,0,1
train/0001/dia633_utt3,0,0,0,1,0,0,0
train/0002/dia633_utt4,0,0,0,1,0,0,0
train/0001/dia633_utt5,0,0,0,1,0,0,0
train/0002/dia633_utt6,0,0,0,0,1,0,0
train/0004/dia633_utt7,0,0,1,0,0,0,0
train/0002/dia633_utt8,0,0,0,0,1,0,0
train/0004/dia633_utt9,1,0,0,0,0,0,0
train/0006/dia634_utt0,1,0,0,0,0,0,0
train/0002/dia634_utt1,0,0,0,0,1,0,0
train/0002/dia634_utt2,1,0,0,0,0,0,0
train/0002/dia634_utt3,1,0,0,0,0,0,0
train/0006/dia634_utt4,0,0,0,0,1,0,0
train/0002/dia634_utt5,0,0,0,0,0,1,0
train/0002/dia634_utt6,0,0,0,0,1,0,0
train/0138/dia634_utt7,1,0,0,0,0,0,0
train/0002/dia634_utt8,0,0,0,0,1,0,0
train/0001/dia635_utt0,0,0,0,0,0,0,1
train/0003/dia635_utt1,0,0,0,0,1,0,0
train/0001/dia635_utt2,0,0,0,0,0,0,1
train/0003/dia635_utt3,0,0,0,0,1,0,0
train/0001/dia635_utt4,0,0,0,0,0,0,1
train/0003/dia635_utt5,0,0,0,0,1,0,0
train/0240/dia635_utt6,0,0,0,0,1,0,0
train/0003/dia635_utt7,0,0,0,0,1,0,0
train/0240/dia635_utt8,0,0,0,0,1,0,0
train/0003/dia635_utt9,0,0,0,0,1,0,0
train/0002/dia636_utt0,0,0,0,1,0,0,0
train/0002/dia636_utt1,0,0,0,0,1,0,0
train/0002/dia636_utt2,0,0,0,1,0,0,0
train/0002/dia636_utt3,0,0,0,0,1,0,0
train/0002/dia636_utt4,0,0,0,0,1,0,0
train/0000/dia636_utt5,0,0,0,1,0,0,0
train/0002/dia636_utt6,0,0,0,0,1,0,0
train/0004/dia637_utt0,0,0,0,1,0,0,0
train/0006/dia637_utt1,1,0,0,0,0,0,0
train/0004/dia637_utt10,0,0,0,0,1,0,0
train/0006/dia637_utt11,0,0,0,0,1,0,0
train/0004/dia637_utt2,1,0,0,0,0,0,0
train/0006/dia637_utt3,1,0,0,0,0,0,0
train/0004/dia637_utt4,0,0,0,0,1,0,0
train/0006/dia637_utt5,0,1,0,0,0,0,0
train/0004/dia637_utt6,1,0,0,0,0,0,0
train/0006/dia637_utt7,0,0,0,0,1,0,0
train/0004/dia637_utt8,1,0,0,0,0,0,0
train/0006/dia637_utt9,0,0,0,0,1,0,0
train/0006/dia638_utt0,0,0,0,0,1,0,0
train/0105/dia638_utt1,0,0,0,0,1,0,0
train/0001/dia638_utt10,0,0,0,0,1,0,0
train/0006/dia638_utt11,0,0,0,0,1,0,0
train/0001/dia638_utt12,0,0,0,0,1,0,0
train/0006/dia638_utt2,0,0,0,0,0,0,1
train/0105/dia638_utt3,0,0,0,1,0,0,0
train/0006/dia638_utt4,0,0,0,0,0,1,0
train/0105/dia638_utt5,0,0,0,0,1,0,0
train/0006/dia638_utt6,0,0,0,0,1,0,0
train/0105/dia638_utt7,0,0,0,0,0,1,0
train/0001/dia638_utt8,0,0,0,1,0,0,0
train/0105/dia638_utt9,0,0,0,0,1,0,0
train/0006/dia639_utt0,0,0,0,0,1,0,0
train/0000/dia639_utt1,0,0,0,1,0,0,0
train/0241/dia639_utt10,0,0,0,0,0,0,1
train/0006/dia639_utt2,0,0,0,0,1,0,0
train/0006/dia639_utt3,0,0,0,0,1,0,0
train/0006/dia639_utt4,0,0,0,0,1,0,0
train/0006/dia639_utt5,0,0,0,0,1,0,0
train/0006/dia639_utt6,0,0,0,0,1,0,0
train/0015/dia639_utt7,0,0,0,0,1,0,0
train/0000/dia639_utt8,0,0,0,0,1,0,0
train/0006/dia639_utt9,0,0,0,0,0,0,1
train/0006/dia63_utt0,0,0,0,1,0,0,0
train/0003/dia63_utt1,0,0,0,0,1,0,0
train/0006/dia63_utt2,0,0,0,1,0,0,0
train/0003/dia63_utt3,0,0,0,0,0,0,1
train/0006/dia63_utt4,0,0,0,1,0,0,0
train/0003/dia63_utt5,1,0,0,0,0,0,0
train/0006/dia63_utt6,0,0,0,0,1,0,0
train/0003/dia63_utt7,0,0,0,0,0,1,0
train/0242/dia640_utt0,0,0,0,1,0,0,0
train/0002/dia640_utt1,0,0,0,1,0,0,0
train/0002/dia640_utt10,0,0,0,0,1,0,0
train/0037/dia640_utt11,0,0,0,1,0,0,0
train/0242/dia640_utt12,0,0,0,0,1,0,0
train/0002/dia640_utt13,0,0,0,0,1,0,0
train/0037/dia640_utt14,0,0,0,0,1,0,0
train/0002/dia640_utt15,0,0,0,1,0,0,0
train/0037/dia640_utt16,0,0,0,0,1,0,0
train/0037/dia640_utt2,0,0,0,0,1,0,0
train/0037/dia640_utt3,0,0,0,0,0,0,1
train/0037/dia640_utt4,0,0,0,0,1,0,0
train/0037/dia640_utt5,0,0,0,1,0,0,0
train/0002/dia640_utt6,0,0,0,0,1,0,0
train/0243/dia640_utt7,0,0,0,0,1,0,0
train/0002/dia640_utt8,0,0,0,1,0,0,0
train/0037/dia640_utt9,0,0,0,1,0,0,0
train/0002/dia641_utt0,0,0,0,0,1,0,0
train/0003/dia641_utt1,0,0,1,0,0,0,0
train/0001/dia642_utt0,0,0,0,0,1,0,0
train/0003/dia642_utt1,0,0,0,0,0,0,1
train/0001/dia642_utt2,0,0,0,0,1,0,0
train/0003/dia642_utt3,0,0,0,0,1,0,0
train/0001/dia642_utt4,0,0,0,0,1,0,0
train/0000/dia643_utt0,0,0,0,0,1,0,0
train/0003/dia643_utt1,0,0,0,0,1,0,0
train/0000/dia643_utt2,0,1,0,0,0,0,0
train/0003/dia643_utt3,0,0,0,0,0,0,1
train/0006/dia643_utt4,0,0,0,0,0,0,1
train/0001/dia643_utt5,0,0,0,0,1,0,0
train/0006/dia643_utt6,0,0,0,0,1,0,0
train/0001/dia644_utt0,0,0,0,0,0,0,1
train/0006/dia644_utt1,0,0,0,0,1,0,0
train/0006/dia644_utt10,0,0,0,0,1,0,0
train/0003/dia644_utt2,1,0,0,0,0,0,0
train/0006/dia644_utt3,0,0,0,0,1,0,0
train/0006/dia644_utt4,0,0,0,0,1,0,0
train/0006/dia644_utt5,0,0,0,1,0,0,0
train/0001/dia644_utt6,0,0,0,0,0,0,1
train/0003/dia644_utt7,1,0,0,0,0,0,0
train/0006/dia644_utt8,0,0,0,1,0,0,0
train/0003/dia644_utt9,1,0,0,0,0,0,0
train/0002/dia645_utt0,0,0,0,0,1,0,0
train/0039/dia645_utt1,0,0,0,1,0,0,0
train/0002/dia645_utt10,0,0,0,0,1,0,0
train/0039/dia645_utt11,0,0,0,0,1,0,0
train/0001/dia645_utt12,0,0,0,0,1,0,0
train/0006/dia645_utt13,0,0,0,1,0,0,0
train/0000/dia645_utt14,0,0,0,0,0,0,1
train/0006/dia645_utt15,0,0,0,0,1,0,0
train/0000/dia645_utt16,0,0,0,0,1,0,0
train/0002/dia645_utt2,0,0,0,0,1,0,0
train/0002/dia645_utt3,0,0,0,0,1,0,0
train/0002/dia645_utt4,0,0,0,0,1,0,0
train/0002/dia645_utt5,0,0,0,0,0,1,0
train/0002/dia645_utt6,0,0,0,0,0,1,0
train/0039/dia645_utt7,0,0,0,0,1,0,0
train/0002/dia645_utt8,0,0,1,0,0,0,0
train/0039/dia645_utt9,0,0,0,0,1,0,0
train/0001/dia646_utt0,0,0,0,0,1,0,0
train/0002/dia646_utt1,0,0,0,1,0,0,0
train/0000/dia646_utt10,0,0,0,0,1,0,0
train/0001/dia646_utt11,0,0,0,0,1,0,0
train/0001/dia646_utt12,0,0,0,0,1,0,0
train/0002/dia646_utt13,0,0,0,0,1,0,0
train/0000/dia646_utt14,0,0,0,0,1,0,0
train/0001/dia646_utt15,0,0,0,0,1,0,0
train/0000/dia646_utt16,0,0,0,0,0,0,1
train/0001/dia646_utt17,0,0,0,1,0,0,0
train/0002/dia646_utt18,0,0,0,0,1,0,0
train/0001/dia646_utt19,0,0,0,1,0,0,0
train/0000/dia646_utt2,0,0,0,0,1,0,0
train/0002/dia646_utt20,1,0,0,0,0,0,0
train/0000/dia646_utt21,0,0,0,1,0,0,0
train/0002/dia646_utt3,0,0,0,1,0,0,0
train/0001/dia646_utt4,0,0,0,1,0,0,0
train/0002/dia646_utt5,0,0,0,1,0,0,0
train/0001/dia646_utt6,0,0,0,0,1,0,0
train/0001/dia646_utt7,0,0,0,0,1,0,0
train/0000/dia646_utt8,0,0,0,1,0,0,0
train/0002/dia646_utt9,1,0,0,0,0,0,0
train/0003/dia647_utt0,0,0,0,0,1,0,0
train/0001/dia648_utt0,0,0,0,0,1,0,0
train/0001/dia648_utt1,1,0,0,0,0,0,0
train/0001/dia648_utt2,1,0,0,0,0,0,0
train/0001/dia648_utt3,1,0,0,0,0,0,0
train/0000/dia648_utt4,0,0,0,0,1,0,0
train/0001/dia648_utt5,0,0,0,0,0,0,1
train/0000/dia648_utt6,0,0,0,0,1,0,0
train/0002/dia649_utt0,0,0,0,0,0,0,1
train/0004/dia649_utt1,0,0,0,0,1,0,0
train/0002/dia649_utt10,0,0,0,0,1,0,0
train/0004/dia649_utt11,0,0,0,0,1,0,0
train/0004/dia649_utt12,0,0,0,0,1,0,0
train/0004/dia649_utt13,0,0,0,0,0,0,1
train/0004/dia649_utt14,0,0,0,0,1,0,0
train/0004/dia649_utt15,0,0,0,0,0,0,1
train/0002/dia649_utt16,0,0,0,0,1,0,0
train/0004/dia649_utt17,0,0,0,0,1,0,0
train/0002/dia649_utt18,0,0,0,0,1,0,0
train/0004/dia649_utt19,0,0,0,1,0,0,0
train/0002/dia649_utt2,0,0,0,1,0,0,0
train/0002/dia649_utt20,0,0,0,0,1,0,0
train/0004/dia649_utt21,0,0,0,0,1,0,0
train/0002/dia649_utt22,0,0,0,0,1,0,0
train/0004/dia649_utt23,1,0,0,0,0,0,0
train/0004/dia649_utt3,0,0,0,1,0,0,0
train/0004/dia649_utt4,0,0,0,0,1,0,0
train/0004/dia649_utt5,0,0,0,0,1,0,0
train/0004/dia649_utt6,0,0,0,0,1,0,0
train/0002/dia649_utt7,0,0,0,1,0,0,0
train/0002/dia649_utt8,0,0,0,1,0,0,0
train/0002/dia649_utt9,0,0,0,1,0,0,0
train/0003/dia64_utt0,1,0,0,0,0,0,0
train/0001/dia64_utt1,0,0,0,0,1,0,0
train/0003/dia64_utt10,0,0,0,0,1,0,0
train/0004/dia64_utt11,1,0,0,0,0,0,0
train/0003/dia64_utt12,0,0,0,0,1,0,0
train/0003/dia64_utt2,0,0,0,0,1,0,0
train/0000/dia64_utt3,0,0,0,0,1,0,0
train/0001/dia64_utt4,0,0,0,0,1,0,0
train/0000/dia64_utt5,0,0,0,1,0,0,0
train/0001/dia64_utt6,0,0,0,0,1,0,0
train/0000/dia64_utt7,0,0,0,1,0,0,0
train/0004/dia64_utt8,0,0,0,1,0,0,0
train/0000/dia64_utt9,1,0,0,0,0,0,0
train/0002/dia650_utt0,1,0,0,0,0,0,0
train/0001/dia650_utt1,0,0,0,0,1,0,0
train/0000/dia650_utt2,0,0,0,1,0,0,0
train/0001/dia650_utt3,0,0,0,0,1,0,0
train/0000/dia650_utt4,0,0,0,0,1,0,0
train/0001/dia650_utt5,0,1,0,0,0,0,0
train/0002/dia650_utt6,0,0,0,0,1,0,0
train/0001/dia650_utt7,0,0,0,0,1,0,0
train/0002/dia650_utt8,0,0,0,1,0,0,0
train/0006/dia651_utt0,0,0,0,0,0,0,1
train/0004/dia651_utt1,0,0,0,0,0,0,1
train/0001/dia651_utt10,1,0,0,0,0,0,0
train/0004/dia651_utt11,0,0,0,0,0,0,1
train/0001/dia651_utt12,0,0,0,0,1,0,0
train/0006/dia651_utt2,0,0,0,0,0,0,1
train/0002/dia651_utt3,0,0,0,0,1,0,0
train/0002/dia651_utt4,0,0,0,0,1,0,0
train/0244/dia651_utt5,0,0,0,0,1,0,0
train/0006/dia651_utt6,0,0,0,0,1,0,0
train/0004/dia651_utt7,0,0,0,0,1,0,0
train/0006/dia651_utt8,0,0,0,0,1,0,0
train/0004/dia651_utt9,0,0,0,0,1,0,0
train/0002/dia652_utt0,0,1,0,0,0,0,0
train/0001/dia652_utt1,0,1,0,0,0,0,0
train/0002/dia652_utt10,0,0,0,1,0,0,0
train/0003/dia652_utt11,0,0,0,0,1,0,0
train/0006/dia652_utt12,0,0,0,0,1,0,0
train/0000/dia652_utt13,0,0,0,0,1,0,0
train/0001/dia652_utt14,0,0,0,1,0,0,0
train/0003/dia652_utt15,0,0,0,0,0,0,1
train/0003/dia652_utt2,0,0,0,0,1,0,0
train/0006/dia652_utt3,0,0,0,0,0,1,0
train/0003/dia652_utt4,0,0,0,0,1,0,0
train/0003/dia652_utt5,0,0,0,1,0,0,0
train/0006/dia652_utt6,0,0,0,1,0,0,0
train/0003/dia652_utt7,0,0,0,1,0,0,0
train/0001/dia652_utt8,0,0,0,1,0,0,0
train/0003/dia652_utt9,0,0,1,0,0,0,0
train/0003/dia653_utt0,0,0,0,0,1,0,0
train/0000/dia653_utt1,0,0,0,0,1,0,0
train/0003/dia653_utt2,0,0,0,1,0,0,0
train/0003/dia653_utt3,0,0,0,0,1,0,0
train/0003/dia653_utt4,0,0,0,0,1,0,0
train/0003/dia654_utt0,0,0,0,0,0,1,0
train/0001/dia654_utt1,0,1,0,0,0,0,0
train/0003/dia654_utt2,0,0,1,0,0,0,0
train/0001/dia654_utt3,1,0,0,0,0,0,0
train/0003/dia654_utt4,0,0,0,0,0,1,0
train/0001/dia654_utt5,0,0,0,0,1,0,0
train/0003/dia654_utt6,0,0,0,0,1,0,0
train/0003/dia654_utt7,0,0,0,0,1,0,0
train/0001/dia654_utt8,0,0,0,1,0,0,0
train/0006/dia655_utt0,0,0,0,0,0,0,1
train/0006/dia655_utt1,0,0,0,0,1,0,0
train/0041/dia655_utt10,0,0,0,0,1,0,0
train/0006/dia655_utt11,0,0,0,1,0,0,0
train/0041/dia655_utt12,0,0,0,1,0,0,0
train/0006/dia655_utt13,0,0,0,1,0,0,0
train/0041/dia655_utt14,0,0,0,1,0,0,0
train/0006/dia655_utt15,0,0,0,1,0,0,0
train/0006/dia655_utt2,0,0,0,0,1,0,0
train/0006/dia655_utt3,0,0,0,0,0,1,0
train/0041/dia655_utt4,0,0,0,1,0,0,0
train/0006/dia655_utt5,0,0,0,0,1,0,0
train/0041/dia655_utt6,0,0,0,0,0,0,1
train/0006/dia655_utt7,0,0,0,0,0,0,1
train/0041/dia655_utt8,0,0,0,1,0,0,0
train/0006/dia655_utt9,0,0,0,0,0,0,1
train/0001/dia656_utt0,0,0,0,1,0,0,0
train/0001/dia657_utt0,0,0,0,1,0,0,0
train/0245/dia657_utt1,0,0,0,0,1,0,0
train/0245/dia657_utt10,0,0,0,0,1,0,0
train/0001/dia657_utt11,0,0,0,0,0,0,1
train/0245/dia657_utt12,0,0,0,1,0,0,0
train/0001/dia657_utt13,0,0,0,0,1,0,0
train/0245/dia657_utt14,0,0,0,0,0,1,0
train/0000/dia657_utt15,0,0,0,1,0,0,0
train/0002/dia657_utt16,0,0,0,0,1,0,0
train/0002/dia657_utt17,0,0,0,0,1,0,0
train/0002/dia657_utt18,0,1,0,0,0,0,0
train/0002/dia657_utt19,0,0,0,0,1,0,0
train/0002/dia657_utt2,0,0,0,0,1,0,0
train/0245/dia657_utt3,0,0,0,1,0,0,0
train/0002/dia657_utt4,0,0,0,1,0,0,0
train/0245/dia657_utt5,0,0,0,0,1,0,0
train/0001/dia657_utt6,0,0,0,0,1,0,0
train/0245/dia657_utt7,0,0,0,1,0,0,0
train/0245/dia657_utt8,0,0,0,0,1,0,0
train/0001/dia657_utt9,0,0,0,0,1,0,0
train/0003/dia658_utt0,0,0,0,0,1,0,0
train/0003/dia658_utt1,0,0,0,0,0,0,1
train/0001/dia658_utt10,0,0,0,0,0,0,1
train/0000/dia658_utt11,1,0,0,0,0,0,0
train/0003/dia658_utt12,0,0,0,0,1,0,0
train/0004/dia658_utt13,0,0,0,0,1,0,0
train/0003/dia658_utt14,0,0,0,0,1,0,0
train/0000/dia658_utt15,0,0,0,0,1,0,0
train/0003/dia658_utt16,0,1,0,0,0,0,0
train/0001/dia658_utt17,0,0,0,0,0,0,1
train/0006/dia658_utt18,0,0,0,0,1,0,0
train/0000/dia658_utt19,0,0,0,0,1,0,0
train/0003/dia658_utt2,0,0,0,1,0,0,0
train/0006/dia658_utt20,0,0,0,0,1,0,0
train/0001/dia658_utt3,0,0,0,0,1,0,0
train/0003/dia658_utt4,0,0,1,0,0,0,0
train/0003/dia658_utt5,1,0,0,0,0,0,0
train/0003/dia658_utt6,0,0,0,1,0,0,0
train/0003/dia658_utt7,0,0,0,0,1,0,0
train/0003/dia658_utt8,0,0,0,0,1,0,0
train/0246/dia658_utt9,0,0,0,0,1,0,0
train/0006/dia659_utt0,0,0,0,0,1,0,0
train/0224/dia659_utt1,0,0,0,0,1,0,0
train/0006/dia659_utt10,0,0,0,0,1,0,0
train/0006/dia659_utt11,0,0,0,0,1,0,0
train/0006/dia659_utt12,0,0,0,0,1,0,0
train/0006/dia659_utt13,0,0,0,1,0,0,0
train/0006/dia659_utt14,0,0,0,0,1,0,0
train/0006/dia659_utt15,0,0,0,0,1,0,0
train/0006/dia659_utt16,0,0,0,0,1,0,0
train/0006/dia659_utt17,0,0,0,0,1,0,0
train/0006/dia659_utt18,0,0,0,0,1,0,0
train/0006/dia659_utt19,0,0,0,1,0,0,0
train/0021/dia659_utt2,0,0,0,0,1,0,0
train/0015/dia659_utt3,0,0,0,0,0,1,0
train/0006/dia659_utt4,0,0,0,0,1,0,0
train/0006/dia659_utt5,0,0,0,0,1,0,0
train/0006/dia659_utt6,0,0,0,0,0,1,0
train/0224/dia659_utt7,0,0,0,0,1,0,0
train/0006/dia659_utt8,0,0,0,0,1,0,0
train/0021/dia659_utt9,0,0,0,0,1,0,0
train/0006/dia65_utt0,0,0,0,1,0,0,0
train/0002/dia65_utt1,0,0,0,0,0,0,1
train/0006/dia65_utt2,0,0,0,0,1,0,0
train/0002/dia65_utt3,0,0,0,1,0,0,0
train/0056/dia660_utt0,0,0,0,0,1,0,0
train/0056/dia660_utt1,0,0,0,0,1,0,0
train/0002/dia660_utt10,0,0,0,1,0,0,0
train/0002/dia660_utt11,0,0,0,0,1,0,0
train/0002/dia660_utt12,0,0,0,0,1,0,0
train/0002/dia660_utt13,0,0,0,0,1,0,0
train/0056/dia660_utt14,0,0,0,0,0,1,0
train/0002/dia660_utt15,0,0,0,0,0,0,1
