basename,confused,default,enunciated,happy,laughing,sad
train/0002/ex03_sad_00169,0,0,0,0,0,1
train/0002/ex03_sad_00170,0,0,0,0,0,1
train/0002/ex03_sad_00171,0,0,0,0,0,1
train/0002/ex03_sad_00172,0,0,0,0,0,1
train/0002/ex03_sad_00173,0,0,0,0,0,1
train/0002/ex03_sad_00174,0,0,0,0,0,1
train/0002/ex03_sad_00175,0,0,0,0,0,1
train/0002/ex03_sad_00176,0,0,0,0,0,1
train/0002/ex03_sad_00177,0,0,0,0,0,1
train/0002/ex03_sad_00178,0,0,0,0,0,1
train/0002/ex03_sad_00179,0,0,0,0,0,1
train/0002/ex03_sad_00180,0,0,0,0,0,1
train/0002/ex03_sad_00181,0,0,0,0,0,1
train/0002/ex03_sad_00182,0,0,0,0,0,1
train/0002/ex03_sad_00183,0,0,0,0,0,1
train/0002/ex03_sad_00184,0,0,0,0,0,1
train/0002/ex03_sad_00185,0,0,0,0,0,1
train/0002/ex03_sad_00186,0,0,0,0,0,1
train/0002/ex03_sad_00187,0,0,0,0,0,1
train/0002/ex03_sad_00188,0,0,0,0,0,1
train/0002/ex03_sad_00189,0,0,0,0,0,1
train/0002/ex03_sad_00190,0,0,0,0,0,1
train/0002/ex03_sad_00191,0,0,0,0,0,1
train/0002/ex03_sad_00192,0,0,0,0,0,1
train/0002/ex03_sad_00193,0,0,0,0,0,1
train/0002/ex03_sad_00194,0,0,0,0,0,1
train/0002/ex03_sad_00195,0,0,0,0,0,1
train/0002/ex03_sad_00196,0,0,0,0,0,1
train/0002/ex03_sad_00197,0,0,0,0,0,1
train/0002/ex03_sad_00198,0,0,0,0,0,1
train/0002/ex03_sad_00199,0,0,0,0,0,1
train/0002/ex03_sad_00200,0,0,0,0,0,1
train/0002/ex03_sad_00201,0,0,0,0,0,1
train/0002/ex03_sad_00202,0,0,0,0,0,1
train/0002/ex03_sad_00203,0,0,0,0,0,1
train/0002/ex03_sad_00204,0,0,0,0,0,1
train/0002/ex03_sad_00205,0,0,0,0,0,1
train/0002/ex03_sad_00206,0,0,0,0,0,1
train/0002/ex03_sad_00207,0,0,0,0,0,1
train/0002/ex03_sad_00208,0,0,0,0,0,1
train/0002/ex03_sad_00209,0,0,0,0,0,1
train/0002/ex03_sad_00210,0,0,0,0,0,1
train/0002/ex03_sad_00211,0,0,0,0,0,1
train/0002/ex03_sad_00212,0,0,0,0,0,1
train/0002/ex03_sad_00213,0,0,0,0,0,1
train/0002/ex03_sad_00214,0,0,0,0,0,1
train/0002/ex03_sad_00215,0,0,0,0,0,1
train/0002/ex03_sad_00216,0,0,0,0,0,1
train/0002/ex03_sad_00217,0,0,0,0,0,1
train/0002/ex03_sad_00218,0,0,0,0,0,1
train/0002/ex03_sad_00219,0,0,0,0,0,1
train/0002/ex03_sad_00220,0,0,0,0,0,1
train/0002/ex03_sad_00221,0,0,0,0,0,1
train/0002/ex03_sad_00222,0,0,0,0,0,1
train/0002/ex03_sad_00223,0,0,0,0,0,1
train/0002/ex03_sad_00224,0,0,0,0,0,1
train/0002/ex03_sad_00225,0,0,0,0,0,1
train/0002/ex03_sad_00226,0,0,0,0,0,1
train/0002/ex03_sad_00227,0,0,0,0,0,1
train/0002/ex03_sad_00228,0,0,0,0,0,1
train/0002/ex03_sad_00229,0,0,0,0,0,1
train/0002/ex03_sad_00230,0,0,0,0,0,1
train/0002/ex03_sad_00231,0,0,0,0,0,1
train/0002/ex03_sad_00232,0,0,0,0,0,1
train/0002/ex03_sad_00233,0,0,0,0,0,1
train/0002/ex03_sad_00234,0,0,0,0,0,1
train/0002/ex03_sad_00235,0,0,0,0,0,1
train/0002/ex03_sad_00236,0,0,0,0,0,1
train/0002/ex03_sad_00237,0,0,0,0,0,1
train/0002/ex03_sad_00238,0,0,0,0,0,1
train/0002/ex03_sad_00239,0,0,0,0,0,1
train/0002/ex03_sad_00240,0,0,0,0,0,1
train/0002/ex03_sad_00241,0,0,0,0,0,1
train/0002/ex03_sad_00242,0,0,0,0,0,1
train/0002/ex03_sad_00243,0,0,0,0,0,1
train/0002/ex03_sad_00244,0,0,0,0,0,1
train/0002/ex03_sad_00245,0,0,0,0,0,1
train/0002/ex03_sad_00246,0,0,0,0,0,1
train/0002/ex03_sad_00247,0,0,0,0,0,1
train/0002/ex03_sad_00248,0,0,0,0,0,1
train/0002/ex03_sad_00249,0,0,0,0,0,1
train/0002/ex03_sad_00250,0,0,0,0,0,1
train/0002/ex03_sad_00251,0,0,0,0,0,1
train/0002/ex03_sad_00252,0,0,0,0,0,1
train/0002/ex03_sad_00253,0,0,0,0,0,1
train/0002/ex03_sad_00254,0,0,0,0,0,1
train/0002/ex03_sad_00255,0,0,0,0,0,1
train/0002/ex03_sad_00256,0,0,0,0,0,1
train/0002/ex03_sad_00257,0,0,0,0,0,1
train/0002/ex03_sad_00258,0,0,0,0,0,1
train/0002/ex03_sad_00259,0,0,0,0,0,1
train/0002/ex03_sad_00260,0,0,0,0,0,1
train/0002/ex03_sad_00261,0,0,0,0,0,1
train/0002/ex03_sad_00262,0,0,0,0,0,1
train/0002/ex03_sad_00263,0,0,0,0,0,1
train/0002/ex03_sad_00264,0,0,0,0,0,1
train/0002/ex03_sad_00265,0,0,0,0,0,1
train/0002/ex03_sad_00266,0,0,0,0,0,1
train/0002/ex03_sad_00267,0,0,0,0,0,1
train/0002/ex03_sad_00268,0,0,0,0,0,1
train/0002/ex03_sad_00269,0,0,0,0,0,1
train/0002/ex03_sad_00270,0,0,0,0,0,1
train/0002/ex03_sad_00271,0,0,0,0,0,1
train/0002/ex03_sad_00272,0,0,0,0,0,1
train/0002/ex03_sad_00273,0,0,0,0,0,1
train/0002/ex03_sad_00274,0,0,0,0,0,1
train/0002/ex03_sad_00275,0,0,0,0,0,1
train/0002/ex03_sad_00276,0,0,0,0,0,1
train/0002/ex03_sad_00277,0,0,0,0,0,1
train/0002/ex03_sad_00278,0,0,0,0,0,1
train/0002/ex03_sad_00279,0,0,0,0,0,1
train/0002/ex03_sad_00280,0,0,0,0,0,1
train/0002/ex03_sad_00281,0,0,0,0,0,1
train/0002/ex03_sad_00282,0,0,0,0,0,1
train/0002/ex03_sad_00283,0,0,0,0,0,1
train/0002/ex03_sad_00284,0,0,0,0,0,1
train/0002/ex03_sad_00285,0,0,0,0,0,1
train/0002/ex03_sad_00286,0,0,0,0,0,1
train/0002/ex03_sad_00287,0,0,0,0,0,1
train/0002/ex03_sad_00288,0,0,0,0,0,1
train/0002/ex03_sad_00289,0,0,0,0,0,1
train/0002/ex03_sad_00290,0,0,0,0,0,1
train/0002/ex03_sad_00291,0,0,0,0,0,1
train/0002/ex03_sad_00292,0,0,0,0,0,1
train/0002/ex03_sad_00293,0,0,0,0,0,1
train/0002/ex03_sad_00294,0,0,0,0,0,1
train/0002/ex03_sad_00295,0,0,0,0,0,1
train/0002/ex03_sad_00296,0,0,0,0,0,1
train/0002/ex03_sad_00297,0,0,0,0,0,1
train/0002/ex03_sad_00298,0,0,0,0,0,1
train/0002/ex03_sad_00299,0,0,0,0,0,1
train/0002/ex03_sad_00300,0,0,0,0,0,1
train/0002/ex03_sad_00301,0,0,0,0,0,1
train/0002/ex03_sad_00302,0,0,0,0,0,1
train/0002/ex03_sad_00303,0,0,0,0,0,1
train/0002/ex03_sad_00304,0,0,0,0,0,1
train/0002/ex03_sad_00305,0,0,0,0,0,1
train/0002/ex03_sad_00306,0,0,0,0,0,1
train/0002/ex03_sad_00307,0,0,0,0,0,1
train/0002/ex03_sad_00308,0,0,0,0,0,1
train/0002/ex03_sad_00309,0,0,0,0,0,1
train/0002/ex03_sad_00310,0,0,0,0,0,1
train/0002/ex03_sad_00311,0,0,0,0,0,1
train/0002/ex03_sad_00312,0,0,0,0,0,1
train/0002/ex03_sad_00313,0,0,0,0,0,1
train/0002/ex03_sad_00314,0,0,0,0,0,1
train/0002/ex03_sad_00315,0,0,0,0,0,1
train/0002/ex03_sad_00316,0,0,0,0,0,1
train/0002/ex03_sad_00317,0,0,0,0,0,1
train/0002/ex03_sad_00318,0,0,0,0,0,1
train/0002/ex03_sad_00319,0,0,0,0,0,1
train/0002/ex03_sad_00320,0,0,0,0,0,1
train/0002/ex03_sad_00321,0,0,0,0,0,1
train/0002/ex03_sad_00322,0,0,0,0,0,1
train/0002/ex03_sad_00323,0,0,0,0,0,1
train/0002/ex03_sad_00324,0,0,0,0,0,1
train/0002/ex03_sad_00325,0,0,0,0,0,1
train/0002/ex03_sad_00326,0,0,0,0,0,1
train/0002/ex03_sad_00327,0,0,0,0,0,1
train/0002/ex03_sad_00328,0,0,0,0,0,1
train/0002/ex03_sad_00329,0,0,0,0,0,1
train/0002/ex03_sad_00330,0,0,0,0,0,1
train/0002/ex03_sad_00331,0,0,0,0,0,1
train/0002/ex03_sad_00332,0,0,0,0,0,1
train/0002/ex03_sad_00333,0,0,0,0,0,1
train/0002/ex03_sad_00334,0,0,0,0,0,1
train/0002/ex03_sad_00335,0,0,0,0,0,1
train/0002/ex03_sad_00336,0,0,0,0,0,1
train/0002/ex03_sad_00337,0,0,0,0,0,1
train/0002/ex03_sad_00338,0,0,0,0,0,1
train/0002/ex03_sad_00339,0,0,0,0,0,1
train/0002/ex03_sad_00340,0,0,0,0,0,1
train/0002/ex03_sad_00341,0,0,0,0,0,1
dev/0002/ex03_sad_00342,0,0,0,0,0,1
dev/0002/ex03_sad_00343,0,0,0,0,0,1
dev/0002/ex03_sad_00344,0,0,0,0,0,1
dev/0002/ex03_sad_00345,0,0,0,0,0,1
dev/0002/ex03_sad_00346,0,0,0,0,0,1
dev/0002/ex03_sad_00347,0,0,0,0,0,1
dev/0002/ex03_sad_00348,0,0,0,0,0,1
dev/0002/ex03_sad_00349,0,0,0,0,0,1
dev/0002/ex03_sad_00350,0,0,0,0,0,1
dev/0002/ex03_sad_00351,0,0,0,0,0,1
dev/0002/ex03_sad_00352,0,0,0,0,0,1
dev/0002/ex03_sad_00353,0,0,0,0,0,1
dev/0002/ex03_sad_00354,0,0,0,0,0,1
dev/0002/ex03_sad_00355,0,0,0,0,0,1
dev/0002/ex03_sad_00356,0,0,0,0,0,1
dev/0002/ex03_sad_00357,0,0,0,0,0,1
dev/0002/ex03_sad_00358,0,0,0,0,0,1
dev/0002/ex03_sad_00359,0,0,0,0,0,1
dev/0002/ex03_sad_00360,0,0,0,0,0,1
dev/0002/ex03_sad_00361,0,0,0,0,0,1
dev/0002/ex03_sad_00362,0,0,0,0,0,1
test/0002/ex03_sad_00363,0,0,0,0,0,1
test/0002/ex03_sad_00364,0,0,0,0,0,1
test/0002/ex03_sad_00365,0,0,0,0,0,1
test/0002/ex03_sad_00366,0,0,0,0,0,1
test/0002/ex03_sad_00367,0,0,0,0,0,1
test/0002/ex03_sad_00368,0,0,0,0,0,1
test/0002/ex03_sad_00369,0,0,0,0,0,1
test/0002/ex03_sad_00370,0,0,0,0,0,1
test/0002/ex03_sad_00371,0,0,0,0,0,1
test/0002/ex03_sad_00372,0,0,0,0,0,1
test/0002/ex03_sad_00373,0,0,0,0,0,1
test/0002/ex03_sad_00374,0,0,0,0,0,1
test/0002/ex03_sad_00375,0,0,0,0,0,1
test/0002/ex03_sad_00376,0,0,0,0,0,1
test/0002/ex03_sad_00377,0,0,0,0,0,1
test/0002/ex03_sad_00378,0,0,0,0,0,1
test/0002/ex03_sad_00379,0,0,0,0,0,1
test/0002/ex03_sad_00380,0,0,0,0,0,1
train/0003/ex04_confused_00001,1,0,0,0,0,0
train/0003/ex04_confused_00002,1,0,0,0,0,0
train/0003/ex04_confused_00003,1,0,0,0,0,0
train/0003/ex04_confused_00004,1,0,0,0,0,0
train/0003/ex04_confused_00005,1,0,0,0,0,0
train/0003/ex04_confused_00006,1,0,0,0,0,0
train/0003/ex04_confused_00007,1,0,0,0,0,0
train/0003/ex04_confused_00008,1,0,0,0,0,0
train/0003/ex04_confused_00009,1,0,0,0,0,0
train/0003/ex04_confused_00010,1,0,0,0,0,0
train/0003/ex04_confused_00011,1,0,0,0,0,0
train/0003/ex04_confused_00012,1,0,0,0,0,0
train/0003/ex04_confused_00013,1,0,0,0,0,0
train/0003/ex04_confused_00014,1,0,0,0,0,0
train/0003/ex04_confused_00015,1,0,0,0,0,0
train/0003/ex04_confused_00016,1,0,0,0,0,0
train/0003/ex04_confused_00017,1,0,0,0,0,0
train/0003/ex04_confused_00018,1,0,0,0,0,0
train/0003/ex04_confused_00019,1,0,0,0,0,0
train/0003/ex04_confused_00020,1,0,0,0,0,0
train/0003/ex04_confused_00021,1,0,0,0,0,0
train/0003/ex04_confused_00022,1,0,0,0,0,0
train/0003/ex04_confused_00023,1,0,0,0,0,0
train/0003/ex04_confused_00024,1,0,0,0,0,0
train/0003/ex04_confused_00025,1,0,0,0,0,0
train/0003/ex04_confused_00026,1,0,0,0,0,0
train/0003/ex04_confused_00027,1,0,0,0,0,0
train/0003/ex04_confused_00028,1,0,0,0,0,0
train/0003/ex04_confused_00029,1,0,0,0,0,0
train/0003/ex04_confused_00030,1,0,0,0,0,0
train/0003/ex04_confused_00031,1,0,0,0,0,0
train/0003/ex04_confused_00032,1,0,0,0,0,0
train/0003/ex04_confused_00033,1,0,0,0,0,0
train/0003/ex04_confused_00034,1,0,0,0,0,0
train/0003/ex04_confused_00035,1,0,0,0,0,0
train/0003/ex04_confused_00036,1,0,0,0,0,0
train/0003/ex04_confused_00037,1,0,0,0,0,0
train/0003/ex04_confused_00038,1,0,0,0,0,0
train/0003/ex04_confused_00039,1,0,0,0,0,0
train/0003/ex04_confused_00040,1,0,0,0,0,0
train/0003/ex04_confused_00041,1,0,0,0,0,0
train/0003/ex04_confused_00042,1,0,0,0,0,0
train/0003/ex04_confused_00043,1,0,0,0,0,0
train/0003/ex04_confused_00044,1,0,0,0,0,0
train/0003/ex04_confused_00045,1,0,0,0,0,0
train/0003/ex04_confused_00046,1,0,0,0,0,0
train/0003/ex04_confused_00047,1,0,0,0,0,0
train/0003/ex04_confused_00048,1,0,0,0,0,0
train/0003/ex04_confused_00049,1,0,0,0,0,0
train/0003/ex04_confused_00050,1,0,0,0,0,0
train/0003/ex04_confused_00051,1,0,0,0,0,0
train/0003/ex04_confused_00052,1,0,0,0,0,0
train/0003/ex04_confused_00053,1,0,0,0,0,0
train/0003/ex04_confused_00054,1,0,0,0,0,0
train/0003/ex04_confused_00055,1,0,0,0,0,0
train/0003/ex04_confused_00056,1,0,0,0,0,0
train/0003/ex04_confused_00057,1,0,0,0,0,0
train/0003/ex04_confused_00058,1,0,0,0,0,0
train/0003/ex04_confused_00059,1,0,0,0,0,0
train/0003/ex04_confused_00060,1,0,0,0,0,0
train/0003/ex04_confused_00061,1,0,0,0,0,0
train/0003/ex04_confused_00062,1,0,0,0,0,0
train/0003/ex04_confused_00063,1,0,0,0,0,0
train/0003/ex04_confused_00064,1,0,0,0,0,0
train/0003/ex04_confused_00065,1,0,0,0,0,0
train/0003/ex04_confused_00066,1,0,0,0,0,0
train/0003/ex04_confused_00067,1,0,0,0,0,0
train/0003/ex04_confused_00068,1,0,0,0,0,0
train/0003/ex04_confused_00069,1,0,0,0,0,0
train/0003/ex04_confused_00070,1,0,0,0,0,0
train/0003/ex04_confused_00071,1,0,0,0,0,0
train/0003/ex04_confused_00072,1,0,0,0,0,0
train/0003/ex04_confused_00073,1,0,0,0,0,0
train/0003/ex04_confused_00074,1,0,0,0,0,0
train/0003/ex04_confused_00075,1,0,0,0,0,0
train/0003/ex04_confused_00076,1,0,0,0,0,0
train/0003/ex04_confused_00077,1,0,0,0,0,0
train/0003/ex04_confused_00078,1,0,0,0,0,0
train/0003/ex04_confused_00079,1,0,0,0,0,0
train/0003/ex04_confused_00080,1,0,0,0,0,0
train/0003/ex04_confused_00081,1,0,0,0,0,0
train/0003/ex04_confused_00082,1,0,0,0,0,0
train/0003/ex04_confused_00083,1,0,0,0,0,0
train/0003/ex04_confused_00084,1,0,0,0,0,0
train/0003/ex04_confused_00085,1,0,0,0,0,0
train/0003/ex04_confused_00086,1,0,0,0,0,0
train/0003/ex04_confused_00087,1,0,0,0,0,0
train/0003/ex04_confused_00088,1,0,0,0,0,0
train/0003/ex04_confused_00089,1,0,0,0,0,0
train/0003/ex04_confused_00090,1,0,0,0,0,0
train/0003/ex04_confused_00091,1,0,0,0,0,0
train/0003/ex04_confused_00092,1,0,0,0,0,0
train/0003/ex04_confused_00093,1,0,0,0,0,0
train/0003/ex04_confused_00094,1,0,0,0,0,0
train/0003/ex04_confused_00095,1,0,0,0,0,0
train/0003/ex04_confused_00096,1,0,0,0,0,0
train/0003/ex04_confused_00097,1,0,0,0,0,0
train/0003/ex04_confused_00098,1,0,0,0,0,0
train/0003/ex04_confused_00099,1,0,0,0,0,0
train/0003/ex04_confused_00100,1,0,0,0,0,0
train/0003/ex04_confused_00101,1,0,0,0,0,0
train/0003/ex04_confused_00102,1,0,0,0,0,0
train/0003/ex04_confused_00103,1,0,0,0,0,0
train/0003/ex04_confused_00104,1,0,0,0,0,0
train/0003/ex04_confused_00105,1,0,0,0,0,0
train/0003/ex04_confused_00106,1,0,0,0,0,0
train/0003/ex04_confused_00107,1,0,0,0,0,0
train/0003/ex04_confused_00108,1,0,0,0,0,0
train/0003/ex04_confused_00109,1,0,0,0,0,0
train/0003/ex04_confused_00110,1,0,0,0,0,0
train/0003/ex04_confused_00111,1,0,0,0,0,0
train/0003/ex04_confused_00112,1,0,0,0,0,0
train/0003/ex04_confused_00113,1,0,0,0,0,0
train/0003/ex04_confused_00114,1,0,0,0,0,0
train/0003/ex04_confused_00115,1,0,0,0,0,0
train/0003/ex04_confused_00116,1,0,0,0,0,0
train/0003/ex04_confused_00117,1,0,0,0,0,0
train/0003/ex04_confused_00118,1,0,0,0,0,0
train/0003/ex04_confused_00119,1,0,0,0,0,0
train/0003/ex04_confused_00120,1,0,0,0,0,0
train/0003/ex04_confused_00121,1,0,0,0,0,0
train/0003/ex04_confused_00122,1,0,0,0,0,0
train/0003/ex04_confused_00123,1,0,0,0,0,0
train/0003/ex04_confused_00124,1,0,0,0,0,0
train/0003/ex04_confused_00125,1,0,0,0,0,0
train/0003/ex04_confused_00126,1,0,0,0,0,0
train/0003/ex04_confused_00127,1,0,0,0,0,0
train/0003/ex04_confused_00128,1,0,0,0,0,0
train/0003/ex04_confused_00129,1,0,0,0,0,0
train/0003/ex04_confused_00130,1,0,0,0,0,0
train/0003/ex04_confused_00131,1,0,0,0,0,0
train/0003/ex04_confused_00132,1,0,0,0,0,0
train/0003/ex04_confused_00133,1,0,0,0,0,0
train/0003/ex04_confused_00134,1,0,0,0,0,0
train/0003/ex04_confused_00135,1,0,0,0,0,0
train/0003/ex04_confused_00136,1,0,0,0,0,0
train/0003/ex04_confused_00137,1,0,0,0,0,0
train/0003/ex04_confused_00138,1,0,0,0,0,0
train/0003/ex04_confused_00139,1,0,0,0,0,0
train/0003/ex04_confused_00140,1,0,0,0,0,0
train/0003/ex04_confused_00141,1,0,0,0,0,0
train/0003/ex04_confused_00142,1,0,0,0,0,0
train/0003/ex04_confused_00143,1,0,0,0,0,0
train/0003/ex04_confused_00144,1,0,0,0,0,0
train/0003/ex04_confused_00145,1,0,0,0,0,0
train/0003/ex04_confused_00146,1,0,0,0,0,0
train/0003/ex04_confused_00147,1,0,0,0,0,0
train/0003/ex04_confused_00148,1,0,0,0,0,0
train/0003/ex04_confused_00149,1,0,0,0,0,0
train/0003/ex04_confused_00150,1,0,0,0,0,0
train/0003/ex04_confused_00151,1,0,0,0,0,0
train/0003/ex04_confused_00152,1,0,0,0,0,0
train/0003/ex04_confused_00153,1,0,0,0,0,0
train/0003/ex04_confused_00154,1,0,0,0,0,0
train/0003/ex04_confused_00155,1,0,0,0,0,0
train/0003/ex04_confused_00156,1,0,0,0,0,0
train/0003/ex04_confused_00157,1,0,0,0,0,0
train/0003/ex04_confused_00158,1,0,0,0,0,0
train/0003/ex04_confused_00159,1,0,0,0,0,0
train/0003/ex04_confused_00160,1,0,0,0,0,0
train/0003/ex04_confused_00161,1,0,0,0,0,0
train/0003/ex04_confused_00162,1,0,0,0,0,0
train/0003/ex04_confused_00163,1,0,0,0,0,0
train/0003/ex04_confused_00164,1,0,0,0,0,0
train/0003/ex04_confused_00165,1,0,0,0,0,0
train/0003/ex04_confused_00166,1,0,0,0,0,0
train/0003/ex04_confused_00167,1,0,0,0,0,0
train/0003/ex04_confused_00168,1,0,0,0,0,0
train/0003/ex04_confused_00169,1,0,0,0,0,0
train/0003/ex04_confused_00170,1,0,0,0,0,0
train/0003/ex04_confused_00171,1,0,0,0,0,0
train/0003/ex04_confused_00172,1,0,0,0,0,0
train/0003/ex04_confused_00173,1,0,0,0,0,0
train/0003/ex04_confused_00174,1,0,0,0,0,0
train/0003/ex04_confused_00175,1,0,0,0,0,0
train/0003/ex04_confused_00176,1,0,0,0,0,0
train/0003/ex04_confused_00177,1,0,0,0,0,0
train/0003/ex04_confused_00178,1,0,0,0,0,0
train/0003/ex04_confused_00179,1,0,0,0,0,0
train/0003/ex04_confused_00180,1,0,0,0,0,0
train/0003/ex04_confused_00181,1,0,0,0,0,0
train/0003/ex04_confused_00182,1,0,0,0,0,0
train/0003/ex04_confused_00183,1,0,0,0,0,0
train/0003/ex04_confused_00184,1,0,0,0,0,0
train/0003/ex04_confused_00185,1,0,0,0,0,0
train/0003/ex04_confused_00186,1,0,0,0,0,0
train/0003/ex04_confused_00187,1,0,0,0,0,0
train/0003/ex04_confused_00188,1,0,0,0,0,0
train/0003/ex04_confused_00189,1,0,0,0,0,0
train/0003/ex04_confused_00190,1,0,0,0,0,0
train/0003/ex04_confused_00191,1,0,0,0,0,0
train/0003/ex04_confused_00192,1,0,0,0,0,0
train/0003/ex04_confused_00193,1,0,0,0,0,0
train/0003/ex04_confused_00194,1,0,0,0,0,0
train/0003/ex04_confused_00195,1,0,0,0,0,0
train/0003/ex04_confused_00196,1,0,0,0,0,0
train/0003/ex04_confused_00197,1,0,0,0,0,0
train/0003/ex04_confused_00198,1,0,0,0,0,0
train/0003/ex04_confused_00199,1,0,0,0,0,0
train/0003/ex04_confused_00200,1,0,0,0,0,0
train/0003/ex04_confused_00201,1,0,0,0,0,0
train/0003/ex04_confused_00202,1,0,0,0,0,0
train/0003/ex04_confused_00203,1,0,0,0,0,0
train/0003/ex04_confused_00204,1,0,0,0,0,0
train/0003/ex04_confused_00205,1,0,0,0,0,0
train/0003/ex04_confused_00206,1,0,0,0,0,0
train/0003/ex04_confused_00207,1,0,0,0,0,0
train/0003/ex04_confused_00208,1,0,0,0,0,0
train/0003/ex04_confused_00209,1,0,0,0,0,0
train/0003/ex04_confused_00210,1,0,0,0,0,0
train/0003/ex04_confused_00211,1,0,0,0,0,0
train/0003/ex04_confused_00212,1,0,0,0,0,0
train/0003/ex04_confused_00213,1,0,0,0,0,0
train/0003/ex04_confused_00214,1,0,0,0,0,0
train/0003/ex04_confused_00215,1,0,0,0,0,0
train/0003/ex04_confused_00216,1,0,0,0,0,0
train/0003/ex04_confused_00217,1,0,0,0,0,0
train/0003/ex04_confused_00218,1,0,0,0,0,0
train/0003/ex04_confused_00219,1,0,0,0,0,0
train/0003/ex04_confused_00220,1,0,0,0,0,0
train/0003/ex04_confused_00221,1,0,0,0,0,0
train/0003/ex04_confused_00222,1,0,0,0,0,0
train/0003/ex04_confused_00223,1,0,0,0,0,0
train/0003/ex04_confused_00224,1,0,0,0,0,0
train/0003/ex04_confused_00225,1,0,0,0,0,0
train/0003/ex04_confused_00226,1,0,0,0,0,0
train/0003/ex04_confused_00227,1,0,0,0,0,0
train/0003/ex04_confused_00228,1,0,0,0,0,0
train/0003/ex04_confused_00229,1,0,0,0,0,0
train/0003/ex04_confused_00230,1,0,0,0,0,0
train/0003/ex04_confused_00231,1,0,0,0,0,0
train/0003/ex04_confused_00232,1,0,0,0,0,0
train/0003/ex04_confused_00233,1,0,0,0,0,0
train/0003/ex04_confused_00234,1,0,0,0,0,0
train/0003/ex04_confused_00235,1,0,0,0,0,0
train/0003/ex04_confused_00236,1,0,0,0,0,0
train/0003/ex04_confused_00237,1,0,0,0,0,0
train/0003/ex04_confused_00238,1,0,0,0,0,0
train/0003/ex04_confused_00239,1,0,0,0,0,0
train/0003/ex04_confused_00240,1,0,0,0,0,0
train/0003/ex04_confused_00241,1,0,0,0,0,0
train/0003/ex04_confused_00242,1,0,0,0,0,0
train/0003/ex04_confused_00243,1,0,0,0,0,0
train/0003/ex04_confused_00244,1,0,0,0,0,0
train/0003/ex04_confused_00245,1,0,0,0,0,0
train/0003/ex04_confused_00246,1,0,0,0,0,0
train/0003/ex04_confused_00247,1,0,0,0,0,0
train/0003/ex04_confused_00248,1,0,0,0,0,0
train/0003/ex04_confused_00249,1,0,0,0,0,0
train/0003/ex04_confused_00250,1,0,0,0,0,0
train/0003/ex04_confused_00251,1,0,0,0,0,0
train/0003/ex04_confused_00252,1,0,0,0,0,0
train/0003/ex04_confused_00253,1,0,0,0,0,0
train/0003/ex04_confused_00254,1,0,0,0,0,0
train/0003/ex04_confused_00255,1,0,0,0,0,0
train/0003/ex04_confused_00256,1,0,0,0,0,0
train/0003/ex04_confused_00257,1,0,0,0,0,0
train/0003/ex04_confused_00258,1,0,0,0,0,0
train/0003/ex04_confused_00259,1,0,0,0,0,0
train/0003/ex04_confused_00260,1,0,0,0,0,0
train/0003/ex04_confused_00261,1,0,0,0,0,0
train/0003/ex04_confused_00262,1,0,0,0,0,0
train/0003/ex04_confused_00263,1,0,0,0,0,0
train/0003/ex04_confused_00264,1,0,0,0,0,0
train/0003/ex04_confused_00265,1,0,0,0,0,0
train/0003/ex04_confused_00266,1,0,0,0,0,0
train/0003/ex04_confused_00267,1,0,0,0,0,0
train/0003/ex04_confused_00268,1,0,0,0,0,0
train/0003/ex04_confused_00269,1,0,0,0,0,0
train/0003/ex04_confused_00270,1,0,0,0,0,0
train/0003/ex04_confused_00271,1,0,0,0,0,0
train/0003/ex04_confused_00272,1,0,0,0,0,0
train/0003/ex04_confused_00273,1,0,0,0,0,0
train/0003/ex04_confused_00274,1,0,0,0,0,0
train/0003/ex04_confused_00275,1,0,0,0,0,0
train/0003/ex04_confused_00276,1,0,0,0,0,0
train/0003/ex04_confused_00277,1,0,0,0,0,0
train/0003/ex04_confused_00278,1,0,0,0,0,0
train/0003/ex04_confused_00279,1,0,0,0,0,0
train/0003/ex04_confused_00280,1,0,0,0,0,0
train/0003/ex04_confused_00281,1,0,0,0,0,0
train/0003/ex04_confused_00282,1,0,0,0,0,0
train/0003/ex04_confused_00283,1,0,0,0,0,0
train/0003/ex04_confused_00284,1,0,0,0,0,0
train/0003/ex04_confused_00285,1,0,0,0,0,0
train/0003/ex04_confused_00286,1,0,0,0,0,0
train/0003/ex04_confused_00287,1,0,0,0,0,0
train/0003/ex04_confused_00288,1,0,0,0,0,0
train/0003/ex04_confused_00289,1,0,0,0,0,0
train/0003/ex04_confused_00290,1,0,0,0,0,0
train/0003/ex04_confused_00291,1,0,0,0,0,0
train/0003/ex04_confused_00292,1,0,0,0,0,0
train/0003/ex04_confused_00293,1,0,0,0,0,0
train/0003/ex04_confused_00294,1,0,0,0,0,0
train/0003/ex04_confused_00295,1,0,0,0,0,0
train/0003/ex04_confused_00296,1,0,0,0,0,0
train/0003/ex04_confused_00297,1,0,0,0,0,0
train/0003/ex04_confused_00298,1,0,0,0,0,0
train/0003/ex04_confused_00299,1,0,0,0,0,0
train/0003/ex04_confused_00300,1,0,0,0,0,0
train/0003/ex04_confused_00301,1,0,0,0,0,0
train/0003/ex04_confused_00302,1,0,0,0,0,0
train/0003/ex04_confused_00303,1,0,0,0,0,0
train/0003/ex04_confused_00304,1,0,0,0,0,0
